"ResponseID","xdemAll","demZIP","BPC1_1","BPC1_2","BPC1_3","BPC1_4","BPC1_5","BPC2_1NET","BPC2_2NET","BPC2_3NET","BPC2_4NET","BPC2_5NET","BPC2_6NET","BPC2_7NET","BPC2_8NET","BPC2_9NET","BPC2_10NET","BPC2_11NET","BPC2_12NET","BPC2_13NET","BPC2_14NET","BPC3_1NET","BPC3_2NET","BPC3_3NET","BPC3_4NET","BPC3_5NET","BPC3_6NET","BPC3_7NET","BPC3_8NET","BPC3_9NET","BPC3_10NET","BPC3_11NET","BPC3_12NET","BPC3_13NET","BPC3_14NET","BPC3_15NET","BPC4_1NET","BPC4_2NET","BPC4_3NET","BPC4_4NET","BPC4_5NET","BPC4_6NET","BPC4_7NET","BPC4_8NET","BPC4_9NET","BPC4_10NET","BPC4_11NET","BPC4_12NET","BPC4_13NET","BPC4_14NET","BPC4_15NET","BPC5_1NET","BPC5_2NET","BPC5_3NET","BPC5_4NET","BPC5_5NET","BPC5_6NET","BPC5_7NET","BPC5_8NET","BPC5_9NET","BPC5_10NET","BPC5_11NET","BPC5_12NET","BPC5_13NET","BPC5_14NET","BPC5_15NET","BPC6_1NET","BPC6_2NET","BPC6_3NET","BPC6_4NET","BPC6_5NET","BPC6_6NET","BPC6_7NET","BPC6_8NET","BPC6_9NET","BPC6_10NET","BPC6_11NET","BPC6_12NET","BPC6_13NET","BPC6_14NET","BPC6_15NET","BPC6_16NET","BPC6_17NET","BPC6_18NET","BPC6_19NET","BPC6_20NET","BPC7_1NET","BPC7_2NET","BPC7_3NET","BPC7_4NET","BPC7_5NET","BPC7_6NET","BPC7_7NET","BPC7_8NET","BPC7_9NET","BPC7_10NET","BPC7_11NET","BPC7_12NET","BPC7_13NET","BPC7_14NET","BPC7_15NET","BPC7_16NET","BPC7_17NET","BPC7_18NET","BPC7_19NET","BPC7_20NET","BPC8_1NET","BPC8_2NET","BPC8_3NET","BPC8_4NET","BPC8_5NET","BPC8_6NET","BPC8_7NET","BPC8_8NET","BPC8_9NET","BPC8_10NET","BPC8_11NET","BPC9","BPC10","BPC11","BPC12","BPC13","BPC14_1","BPC14_2","BPC14_3","BPC14_4","BPC14_5","BPC14_6","BPC14_7","BPC14_8","BPC14_9","BPC14_10","BPC15","BPC16_1NET","BPC16_2NET","BPC16_3NET","BPC16_4NET","BPC16_5NET","BPC16_6NET","BPC16_7NET","BPC16_8NET","BPC16_9NET","BPC16_10NET","BPC17_1","BPC17_2","BPC17_3","BPC17_4","BPC18","BPC19","BPC20","BPC20a","BPC20b","BPC20c","BPC21","BPC21a","BPC21b","BPC21c","BPC22","BPC22a","BPC22b","BPC22c","BPC23","BPC23a","BPC23b","BPC23c","BPC24_1","BPC24_2","BPC24_3","BPC24_4","BPC24_5","BPC24_6","BPC24_7","BPC24_8","BPC24_9","BPC24_10","BPC24_11","nr1","nr2b","nr3","xdemGender","age","demAgeGeneration","xpid3","xpidGender","xdemIdeo3","xeduc3","xdemInc3","xdemWhite","xdemHispBin","demBlackBin","demRaceOther","xdemReligion","xdemReligOther","xdemEvang","xdemUsr","xdemEmploy","xdemMilHH1","xnr1","xdemBidenApprove","xdemBidenApprove2","xnr3","xsubVote22O","xsubVote20O","xsubVote18O","xreg4","demInsured","demInsType","demUnion","demLGBTQ1","xdemMarried","BPCxdem1","BPCxdem2","BPCxdem3","BPCxdem4","BPCxdem5","county_fips","demGender","wts"
"R_5ZKWgQZRTQ4Opjz",1,"60649",4,4,3,3,4,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,4,3,4,NA,4,3,3,3,3,3,1,2,2,2,2,2,2,2,1,2,2,3,2,2,3,2,2,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,3,2,2,3,2,2,3,2,3,2,2,1,1,2,1,1,1,1,1,1,2,2,NA,NA,1,NA,5,NA,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,1,2,1,2,2,1,NA,17031,1,0.45573738887263043
"R_68KfgcA8Wq4zY9b",1,"06811",2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,NA,2,2,4,2,4,3,2,2,2,1,1,2,2,2,2,2,4,2,2,3,3,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,3,3,3,3,1,3,3,1,3,3,4,1,2,1,1,4,4,3,5,2,2,2,1,NA,NA,NA,1,NA,2,3,6,1,1,1,2,1,2,1,1,1,1,5,2,1,1,1,2,2,1,2,9001,1,1.5256922742824235
"R_1RQp5iIyqsDaHYZ",1,"90401",4,2,1,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,6,3,2,5,3,4,4,2,NA,4,4,2,5,2,3,3,2,1,2,2,2,1,1,2,2,2,1,2,2,2,3,1,4,4,NA,NA,4,4,NA,NA,4,4,NA,NA,4,4,NA,NA,1,4,4,1,4,1,1,4,4,1,2,2,4,1,1,3,3,3,5,3,2,2,1,NA,NA,NA,1,NA,1,1,6,1,2,2,4,1,2,2,2,4,1,4,2,1,2,2,2,2,1,1,6037,1,0.8688623434046012
"R_3FtTgwrVOaBq2gZ",1,"32137",3,1,1,3,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,4,3,6,5,2,3,2,2,4,NA,4,4,5,4,2,6,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,NA,NA,5,5,NA,NA,5,5,NA,NA,2,2,NA,NA,3,1,1,3,1,2,3,1,1,3,2,1,2,8,1,4,4,1,1,1,1,1,1,NA,NA,NA,4,NA,NA,2,3,2,1,1,2,8,4,1,4,3,1,5,2,1,1,1,2,2,1,NA,12035,1,0.18459177146039224
"R_1rYSlWZJs8wBi4f",1,"27105",5,5,5,5,5,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,3,5,5,4,4,3,3,3,NA,3,3,3,3,3,6,2,2,2,2,2,2,2,2,2,1,3,3,4,3,2,5,2,NA,NA,2,1,NA,NA,1,5,NA,NA,5,2,NA,NA,2,2,2,2,2,2,2,2,2,2,3,2,2,1,5,1,3,3,1,1,2,1,1,NA,NA,1,NA,5,NA,2,1,7,2,2,1,1,5,1,1,1,3,1,6,2,1,2,2,2,2,1,1,37067,1,0.1546386242870693
"R_70xFkvyI6PFYehC",1,"63088",2,2,1,4,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,3,6,5,1,5,5,4,5,NA,5,5,5,4,5,5,2,2,2,2,2,1,1,2,2,2,2,6,6,6,4,1,2,NA,NA,2,2,NA,NA,2,2,NA,NA,2,2,NA,NA,2,3,2,2,2,3,2,2,1,1,3,1,2,4,5,2,3,3,3,6,3,1,1,1,NA,NA,NA,1,NA,1,2,6,2,2,2,4,5,4,4,2,2,1,5,2,1,1,2,2,2,1,1,29189,2,0.43608909695492737
"R_5ZPtzreequDOqVb",1,"18411",5,5,4,3,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,6,4,5,5,3,5,5,3,NA,5,3,3,5,4,5,3,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,3,NA,NA,3,2,NA,NA,2,3,NA,NA,3,3,NA,NA,3,2,1,2,1,3,2,1,4,2,3,4,2,4,2,2,4,4,3,6,3,2,2,1,NA,NA,NA,1,NA,2,2,6,1,2,2,4,2,2,2,2,1,1,5,2,1,1,2,2,2,1,2,42069,2,3.5275264082186535
"R_5TtytPCUAU4GGPF",1,"08103",5,5,5,5,5,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,3,5,5,4,3,3,3,3,NA,3,3,3,3,3,7,2,2,2,2,2,2,2,2,2,1,6,6,6,6,5,5,5,NA,NA,5,5,NA,NA,5,5,NA,NA,5,5,NA,NA,5,5,5,5,5,5,4,4,5,4,5,5,2,2,4,1,4,4,1,1,2,1,1,NA,NA,1,NA,4,NA,NA,1,6,2,2,1,2,4,4,4,4,1,1,5,2,1,2,2,2,2,4,1,34007,1,0.0666502491257274
"R_3RtVf12DCl5TD8d",1,"52002",2,3,4,4,4,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,4,3,5,5,2,4,3,3,5,NA,5,4,3,4,5,3,1,2,2,2,2,1,1,1,2,2,1,1,1,1,4,1,4,NA,4,NA,3,NA,3,NA,3,NA,3,NA,3,NA,3,NA,1,1,1,1,1,1,1,4,2,2,3,2,4,2,2,4,4,3,6,3,3,1,1,NA,NA,NA,1,NA,2,2,3,2,2,2,4,2,2,2,2,2,1,5,2,1,2,2,2,2,4,NA,19061,2,0.23267732532587565
"R_7LH9AnGjKSnftW8",1,"95991",4,3,2,4,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,6,1,5,5,2,3,3,3,4,NA,3,4,4,3,5,3,1,1,2,2,2,1,2,2,2,2,1,4,5,5,2,2,2,2,NA,NA,2,2,NA,NA,3,3,NA,NA,2,2,NA,NA,2,2,2,4,1,1,3,1,2,2,3,2,4,3,2,1,1,3,6,NA,2,2,1,NA,NA,NA,3,NA,NA,2,1,2,2,2,4,3,4,4,4,4,1,3,2,4,2,2,2,2,4,NA,6101,2,0.46949041840520017
"R_6PsReMBPKQ379Oo",1,"19002",2,1,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,3,5,1,5,3,4,4,NA,4,3,4,4,5,7,2,2,2,2,2,2,1,2,2,2,1,1,3,3,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,2,1,2,4,1,4,2,2,2,4,3,1,5,1,2,2,2,1,2,1,1,1,NA,NA,1,NA,1,NA,2,2,1,2,1,NA,NA,1,1,1,1,1,1,4,1,1,2,1,2,2,1,NA,42091,2,0.4052657411509586
"R_18uG3drONURPJbX",1,"46808",4,3,3,3,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,4,3,2,3,2,2,2,2,3,NA,3,3,3,3,1,2,2,2,2,2,2,1,2,2,2,2,3,4,5,5,1,1,1,NA,NA,1,2,NA,NA,2,1,NA,NA,1,2,NA,NA,2,3,2,4,4,2,3,2,4,3,5,4,1,4,1,1,1,2,1,1,2,2,2,1,NA,NA,NA,4,NA,NA,2,1,2,1,2,4,1,1,1,2,2,1,4,2,1,1,1,2,2,4,NA,18003,1,1.750811137887694
"R_7fDSYQMysExoLjG",1,"40906",4,4,4,4,4,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,6,3,1,5,1,3,3,3,NA,3,4,3,5,3,5,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,NA,NA,2,2,NA,NA,2,2,NA,NA,2,2,NA,NA,3,3,3,3,2,3,3,3,3,3,3,1,2,4,2,4,4,1,2,2,1,1,1,NA,NA,NA,1,NA,1,3,6,2,1,1,2,4,4,1,1,3,1,5,2,1,2,1,2,2,1,2,21121,2,0.24575411168659037
"R_1zekIXctJt3uv90",1,"76052",3,2,1,1,4,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,4,2,1,NA,3,1,2,1,2,2,2,1,1,2,1,2,1,2,2,2,5,4,2,3,1,2,2,NA,NA,2,3,NA,NA,3,1,NA,NA,1,1,NA,NA,1,1,2,4,3,3,1,1,2,2,3,1,1,4,2,1,1,1,3,5,3,2,2,1,NA,NA,NA,1,NA,1,2,3,2,1,2,4,2,2,2,2,3,1,4,2,1,2,1,2,2,1,NA,48439,1,2.1599003859120467
"R_5ZTTCpRA3Us8wV3",1,"21225",1,4,3,4,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,5,2,4,5,2,2,5,5,5,NA,5,2,5,5,5,1,1,2,2,2,1,2,2,2,2,2,1,1,2,1,4,1,1,NA,NA,1,3,NA,NA,3,1,NA,NA,1,2,NA,NA,2,1,1,1,1,1,1,2,1,1,1,1,2,4,5,2,1,2,1,2,1,1,1,NA,NA,1,NA,4,NA,NA,2,1,2,2,2,4,5,1,1,1,3,1,4,2,1,2,2,2,1,4,NA,24510,2,0.737461468757336
"R_3pBvipzPlALsswh",1,"37210",3,3,3,3,4,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,2,2,3,4,2,NA,3,4,2,4,4,3,2,2,2,2,2,1,1,1,1,2,2,2,2,3,2,5,2,2,NA,NA,2,2,NA,NA,2,2,NA,NA,2,2,NA,NA,2,1,2,3,2,2,1,2,3,1,2,1,1,2,1,1,1,2,1,1,3,2,3,NA,NA,1,NA,1,NA,1,1,2,1,1,1,2,1,1,1,1,3,1,4,2,1,2,1,2,1,2,NA,47037,1,1.2618370625612978
"R_5e54RnGPizSS5nc",1,"64014",1,1,1,3,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,4,2,1,4,1,2,2,2,4,NA,5,5,4,3,3,4,2,2,2,2,1,2,2,2,2,2,1,2,3,3,1,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,2,2,3,1,3,4,2,1,3,3,1,2,5,2,3,3,2,4,2,3,3,1,NA,NA,NA,1,NA,2,2,1,2,1,1,2,5,1,1,1,2,1,1,2,1,2,1,2,2,1,NA,29095,2,0.42900548922185017
"R_7lV89FsBRfcGbS1",1,"16503",1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,5,4,2,4,3,4,5,NA,4,4,4,4,4,3,1,2,2,2,1,2,2,1,2,2,1,1,1,1,3,2,3,NA,3,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,2,1,2,1,1,1,4,4,3,4,1,1,5,2,3,3,1,2,1,1,2,NA,NA,1,NA,5,NA,1,2,3,2,1,1,1,5,1,1,1,1,1,6,2,1,2,1,2,2,4,NA,42049,2,2.130821089860918
"R_7m9Lrrr31xStPiB",1,"19143",3,3,3,3,3,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,5,3,1,5,1,4,4,4,NA,3,4,4,4,4,4,3,1,1,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,2,2,2,2,3,2,2,2,2,2,2,1,2,3,2,3,3,1,2,2,1,1,NA,NA,1,NA,1,NA,2,1,1,2,1,1,2,3,1,1,1,1,1,1,2,1,1,1,2,1,1,NA,42101,2,0.5067623830134795
"R_6eO8AU5bbXCMZsl",1,"42003",5,5,5,5,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,5,3,6,6,5,3,3,3,3,NA,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,6,6,6,6,5,5,5,NA,NA,5,5,NA,NA,5,5,NA,NA,5,5,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,2,2,4,2,4,4,1,2,3,1,1,1,NA,NA,NA,1,NA,1,1,6,2,2,1,2,4,4,4,4,3,1,5,2,1,1,2,2,2,1,2,21145,2,0.14972263704719288
"R_6r5sA7x7PTCs2Up",1,"83686",2,1,3,3,3,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,6,3,4,5,2,2,3,3,NA,2,3,2,2,3,3,2,1,1,2,1,2,2,2,2,2,2,3,3,4,3,1,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,2,2,3,2,3,3,2,3,2,3,3,2,4,1,2,4,4,3,6,3,2,1,1,NA,NA,NA,1,NA,1,2,6,2,2,2,4,1,2,2,2,4,1,5,2,1,2,2,2,2,1,2,16027,2,1.227474303663117
"R_3SISoMsYv471DI5",1,"49191",1,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,6,1,5,5,3,2,4,2,NA,2,2,3,4,2,3,5,2,2,2,2,2,2,2,1,2,2,2,4,3,2,2,3,2,2,NA,NA,3,3,NA,NA,1,1,NA,NA,2,2,NA,NA,3,3,4,3,3,4,2,1,4,5,4,2,4,1,2,3,3,2,4,2,2,2,1,NA,NA,NA,1,NA,2,3,1,2,2,2,4,1,2,2,2,3,1,1,2,1,2,2,2,2,4,NA,NA,2,0.7738847081225833
"R_7c0dtOiOpjcPJXt",1,"34241",1,2,3,4,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,4,3,2,5,2,2,2,3,5,NA,5,3,4,4,4,2,1,1,2,2,2,2,1,2,2,2,2,3,2,3,1,2,2,NA,NA,2,2,NA,NA,2,2,NA,NA,2,3,NA,NA,3,1,2,2,1,3,1,1,3,2,2,2,2,4,1,2,3,4,3,6,3,1,2,1,NA,NA,NA,1,NA,2,1,1,2,2,2,4,1,2,2,2,3,1,1,2,1,2,2,2,2,1,NA,12115,2,0.29207377355305314
"R_1qWhzDb7qipAgHU",1,"93636",5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,3,5,5,4,3,3,3,NA,3,3,3,3,3,3,7,2,2,2,2,2,2,2,2,2,1,6,6,6,6,5,1,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,5,5,5,5,5,5,5,5,5,5,2,5,1,1,1,2,1,1,NA,1,3,NA,1,NA,1,1,NA,2,3,7,2,2,NA,NA,1,3,3,1,4,2,NA,2,1,2,2,2,2,4,2,6039,1,1.7424851818608758
"R_3rObcvrqUu3crtf",1,"30311",1,4,2,4,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,6,3,6,2,2,3,5,3,NA,2,5,2,3,3,5,1,1,2,2,2,1,2,2,2,2,2,2,2,3,2,1,1,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,3,2,3,1,1,1,1,1,1,2,1,2,3,1,2,1,2,1,2,1,1,1,NA,1,1,NA,1,NA,1,1,1,2,2,2,3,1,1,1,1,3,1,1,2,1,2,2,2,1,1,NA,13121,2,2.950330274625811
